"chrom" "Start" "FBgn"
"3L" 70851 "FBgn0262680"
"3L" 157818 "FBgn0262681"
"X" 12973825 "FBgn0262682"
"2L" 11521765 "FBgn0262683"
"X" 11459786 "FBgn0262685"
"X" 11906452 "FBgn0262686"
"X" 11919125 "FBgn0262687"
"2L" 20639015 "FBgn0262688"
"3L" 15520318 "FBgn0262689"
"2R" 20896994 "FBgn0262690"
"X" 4667290 "FBgn0262699"
"3L" 12805902 "FBgn0262714"
"3L" 8113407 "FBgn0262716"
"3R" 10686943 "FBgn0262717"
"3L" 8472807 "FBgn0262719"
"2L" 3694431 "FBgn0262721"
"3R" 24825791 "FBgn0262722"
"2R" 23688077 "FBgn0262728"
"X" 6225647 "FBgn0262730"
"4" 467497 "FBgn0262731"
"3L" 16574436 "FBgn0262732"
"3L" 4592447 "FBgn0262733"
"X" 16448665 "FBgn0262734"
"2R" 6625242 "FBgn0262736"
"3L" 21844788 "FBgn0262737"
"X" 4322626 "FBgn0262738"
"2R" 13943387 "FBgn0262739"
"X" 11430523 "FBgn0262740"
"3R" 28586048 "FBgn0262741"
"2L" 20734609 "FBgn0262743"
"2L" 10393774 "FBgn0262782"
"2L" 11657410 "FBgn0262786"
"3L" 6275787 "FBgn0262787"
"3L" 8888145 "FBgn0262788"
"3L" 27170036 "FBgn0262789"
"2R" 10352456 "FBgn0262790"
"2R" 10351533 "FBgn0262791"
"3R" 17630717 "FBgn0262794"
"Y" 3364463 "FBgn0262795"
"3R" 6657882 "FBgn0262801"
"2R" 10408556 "FBgn0262806"
"2R" 10352456 "FBgn0262807"
"3R" 14256108 "FBgn0262808"
"X" 350566 "FBgn0262810"
"X" 353067 "FBgn0262811"
"2R" 8592195 "FBgn0262812"
"3L" 13837756 "FBgn0262813"
"2L" 5884888 "FBgn0262814"
"2R" 15375834 "FBgn0262815"
"2R" 16380516 "FBgn0262816"
"2R" 11085586 "FBgn0262817"
"2R" 11086245 "FBgn0262818"
"2R" 11844378 "FBgn0262819"
"2R" 12035921 "FBgn0262820"
"2R" 13477342 "FBgn0262821"
"X" 20864813 "FBgn0262822"
"3R" 18564264 "FBgn0262823"
"2R" 19944263 "FBgn0262824"
"3R" 17382129 "FBgn0262825"
"X" 7452694 "FBgn0262827"
"X" 7450383 "FBgn0262828"
"2R" 10351533 "FBgn0262836"
"2R" 10352456 "FBgn0262837"
"2R" 18381393 "FBgn0262838"
"3R" 19354051 "FBgn0262839"
"2R" 12430595 "FBgn0262840"
"3L" 16566750 "FBgn0262842"
"2R" 23152748 "FBgn0262843"
"3R" 13303426 "FBgn0262844"
"2R" 23601981 "FBgn0262845"
"3R" 18564264 "FBgn0262846"
"X" 11597748 "FBgn0262847"
"X" 11595655 "FBgn0262848"
"X" 11593562 "FBgn0262849"
"X" 11591469 "FBgn0262850"
"X" 11589376 "FBgn0262851"
"X" 11587283 "FBgn0262852"
"X" 11586228 "FBgn0262853"
"3L" 21258020 "FBgn0262854"
"3L" 21220400 "FBgn0262855"
"2L" 17486564 "FBgn0262856"
"2L" 17485757 "FBgn0262857"
"3R" 24634625 "FBgn0262858"
"X" 22529964 "FBgn0262866"
"2R" 6181748 "FBgn0262867"
"3R" 20378458 "FBgn0262869"
"3L" 4629604 "FBgn0262870"
"3R" 17379944 "FBgn0262871"
"2L" 7037823 "FBgn0262872"
"3R" 29608477 "FBgn0262873"
"X" 18138542 "FBgn0262874"
"2L" 15215222 "FBgn0262875"
"2L" 17704681 "FBgn0262876"
"2L" 6932121 "FBgn0262877"
"2L" 20472793 "FBgn0262878"
"2L" 20476711 "FBgn0262879"
"2L" 7693030 "FBgn0262880"
"2R" 14638538 "FBgn0262881"
"2R" 17205208 "FBgn0262882"
"3R" 30746685 "FBgn0262883"
"2L" 22131026 "FBgn0262885"
"2L" 22131221 "FBgn0262886"
"2L" 23069005 "FBgn0262887"
"2R" 21607687 "FBgn0262888"
"2R" 12243999 "FBgn0262889"
"3L" 10771925 "FBgn0262890"
"3L" 14536634 "FBgn0262891"
"3L" 15332246 "FBgn0262892"
"3L" 15530085 "FBgn0262893"
"3L" 16304282 "FBgn0262894"
"3L" 17033119 "FBgn0262895"
"3L" 20758883 "FBgn0262896"
"3R" 6903442 "FBgn0262897"
"3L" 18081121 "FBgn0262898"
"3R" 7738965 "FBgn0262899"
"X" 8923960 "FBgn0262900"
"2R" 5127249 "FBgn0262901"
"2R" 24793807 "FBgn0262902"
"3R" 19329736 "FBgn0262903"
"3R" 25902846 "FBgn0262904"
"X" 19484858 "FBgn0262905"
"3L" 1295913 "FBgn0262937"
"2L" 8242055 "FBgn0262943"
"2L" 1216854 "FBgn0262944"
"X" 5831898 "FBgn0262945"
"2R" 7404035 "FBgn0262948"
"3L" 22665300 "FBgn0262951"
"mitochondrion_genome" 8207 "FBgn0262952"
"2R" 15144968 "FBgn0262954"
"3R" 14125791 "FBgn0262955"
"2L" 17914365 "FBgn0262960"
"2R" 17255241 "FBgn0262961"
"3R" 24830301 "FBgn0262962"
"2L" 17918552 "FBgn0262963"
"2R" 15373890 "FBgn0262964"
"2R" 15373240 "FBgn0262965"
"2R" 19637559 "FBgn0262966"
"X" 7488953 "FBgn0262967"
"X" 7494544 "FBgn0262968"
"3L" 18440730 "FBgn0262969"
"2R" 4780311 "FBgn0262970"
"3R" 19920597 "FBgn0262971"
"3R" 11247631 "FBgn0262972"
"3R" 23825352 "FBgn0262974"
"3R" 23185580 "FBgn0262975"
"X" 8408008 "FBgn0262976"
"X" 7707775 "FBgn0262979"
"X" 4213025 "FBgn0262980"
"X" 18621498 "FBgn0262981"
"3R" 7348849 "FBgn0262982"
"3R" 14234984 "FBgn0262983"
"3L" 7475570 "FBgn0262984"
"3L" 6185189 "FBgn0262985"
"3L" 11958283 "FBgn0262986"
"3L" 16105852 "FBgn0262987"
"2R" 8417176 "FBgn0262988"
"X" 8724674 "FBgn0262989"
"X" 4001210 "FBgn0262990"
"X" 15662289 "FBgn0262991"
"3R" 13827968 "FBgn0262992"
"3R" 9338223 "FBgn0262993"
"3R" 8197320 "FBgn0262994"
"3R" 8201480 "FBgn0262995"
"2L" 17541854 "FBgn0262996"
"3L" 18294604 "FBgn0262998"
"2L" 5811574 "FBgn0262999"
"2R" 20562463 "FBgn0263000"
"3L" 21829254 "FBgn0263001"
"3R" 25268009 "FBgn0263002"
"3L" 22501600 "FBgn0263004"
"X" 13095571 "FBgn0263005"
"2R" 23925077 "FBgn0263006"
"3R" 5195004 "FBgn0263018"
"2L" 11952200 "FBgn0263019"
"2R" 12241218 "FBgn0263020"
"2R" 12242546 "FBgn0263021"
"3R" 15833462 "FBgn0263022"
"3R" 15832708 "FBgn0263023"
"3R" 27694318 "FBgn0263024"
"3R" 27695235 "FBgn0263025"
"2L" 7012262 "FBgn0263026"
"2L" 7013396 "FBgn0263027"
"2R" 17563606 "FBgn0263029"
"2R" 22655549 "FBgn0263030"
"2R" 22655549 "FBgn0263031"
"2R" 17032487 "FBgn0263032"
"2R" 17032487 "FBgn0263033"
"3L" 22504487 "FBgn0263034"
"3L" 22503869 "FBgn0263035"
"3L" 22502978 "FBgn0263036"
"2L" 14161144 "FBgn0263037"
"2L" 14163508 "FBgn0263038"
"3L" 628435 "FBgn0263039"
"3R" 15635468 "FBgn0263040"
"3R" 15637168 "FBgn0263041"
"3L" 620695 "FBgn0263042"
"2R" 7632841 "FBgn0263046"
"3R" 22381340 "FBgn0263047"
"3R" 22382035 "FBgn0263048"
"2L" 18455717 "FBgn0263049"
"2L" 21166046 "FBgn0263050"
"2L" 21166046 "FBgn0263051"
"X" 10602641 "FBgn0263072"
"2R" 17557031 "FBgn0263076"
"2R" 7623242 "FBgn0263077"
"2L" 18671604 "FBgn0263078"
"2L" 18666892 "FBgn0263079"
"2L" 1199412 "FBgn0263080"
"2L" 1200205 "FBgn0263081"
"2L" 9349546 "FBgn0263082"
"2R" 19030009 "FBgn0263083"
"2R" 23313017 "FBgn0263084"
"2L" 18308088 "FBgn0263085"
"2L" 18309187 "FBgn0263086"
"2L" 11484707 "FBgn0263087"
"2L" 12174090 "FBgn0263088"
"2L" 15202259 "FBgn0263089"
"2L" 18293733 "FBgn0263090"
"2L" 22340622 "FBgn0263091"
"2R" 5081884 "FBgn0263092"
"4" 905179 "FBgn0263093"
"2L" 18291253 "FBgn0263094"
"2L" 19517992 "FBgn0263095"
"2L" 3694105 "FBgn0263096"
"2R" 10557888 "FBgn0263102"
"3L" 5750029 "FBgn0263106"
"2L" 11953410 "FBgn0263107"
"3L" 3148646 "FBgn0263108"
"2R" 5893895 "FBgn0263109"
"3L" 4193993 "FBgn0263110"
"X" 11931280 "FBgn0263111"
"4" 1198852 "FBgn0263112"
"2R" 17539322 "FBgn0263113"
"2R" 17034045 "FBgn0263114"
"2R" 19022325 "FBgn0263116"
"3R" 22308663 "FBgn0263117"
"3R" 26440778 "FBgn0263118"
"2R" 8665813 "FBgn0263120"
"2R" 7827303 "FBgn0263121"
"3R" 21530987 "FBgn0263130"
"3L" 16491838 "FBgn0263131"
"X" 10016845 "FBgn0263132"
"2L" 7220369 "FBgn0263133"
"3R" 22742954 "FBgn0263143"
"2R" 6214568 "FBgn0263144"
"2R" 17519024 "FBgn0263197"
"2L" 19045355 "FBgn0263198"
"3L" 8982212 "FBgn0263199"
"2L" 6666264 "FBgn0263200"
"2R" 10080788 "FBgn0263201"
"2L" 13773997 "FBgn0263206"
"X" 19915332 "FBgn0263207"
"X" 19920486 "FBgn0263208"
"X" 19929229 "FBgn0263209"
"X" 19934345 "FBgn0263210"
"X" 19939045 "FBgn0263211"
"X" 19944198 "FBgn0263212"
"X" 19948924 "FBgn0263213"
"X" 19953659 "FBgn0263214"
"X" 11741001 "FBgn0263215"
"X" 9966615 "FBgn0263216"
"3R" 23390144 "FBgn0263217"
"3L" 8238647 "FBgn0263219"
"X" 10233347 "FBgn0263220"
"3R" 8654975 "FBgn0263231"
"3L" 13965203 "FBgn0263232"
"2R" 17455743 "FBgn0263233"
"2L" 12109417 "FBgn0263234"
"2L" 12111110 "FBgn0263235"
"3R" 29244961 "FBgn0263236"
"X" 5307465 "FBgn0263237"
"3L" 3626352 "FBgn0263239"
"2R" 7490836 "FBgn0263240"
"3L" 11070526 "FBgn0263241"
"3L" 3248015 "FBgn0263246"
"3L" 11579743 "FBgn0263247"
"3L" 11580829 "FBgn0263248"
"3L" 22029453 "FBgn0263249"
"2R" 22089423 "FBgn0263250"
"3L" 9972312 "FBgn0263251"
"2L" 8145758 "FBgn0263256"
"X" 15386038 "FBgn0263257"
"X" 17672458 "FBgn0263258"
"2R" 10050862 "FBgn0263260"
"2R" 10360213 "FBgn0263270"
"2R" 10354724 "FBgn0263271"
"2L" 6424336 "FBgn0263278"
"3R" 26536350 "FBgn0263289"
"2R" 19144546 "FBgn0263290"
"2L" 8490739 "FBgn0263314"
"3R" 11569250 "FBgn0263316"
"2L" 1428474 "FBgn0263320"
"2L" 1442627 "FBgn0263321"
"2L" 2620187 "FBgn0263322"
"2L" 9364297 "FBgn0263323"
"2R" 21953615 "FBgn0263324"
"2L" 18251381 "FBgn0263325"
"3L" 19052902 "FBgn0263326"
"2L" 18256531 "FBgn0263327"
"2L" 11290632 "FBgn0263328"
"2L" 13632676 "FBgn0263329"
"2L" 14613258 "FBgn0263330"
"2L" 15989756 "FBgn0263331"
"2L" 18200336 "FBgn0263332"
"2L" 20296643 "FBgn0263333"
"2R" 16078195 "FBgn0263334"
"2R" 16357737 "FBgn0263335"
"2R" 16817519 "FBgn0263336"
"2R" 18814938 "FBgn0263337"
"2L" 17792412 "FBgn0263338"
"2L" 17893812 "FBgn0263339"
"2R" 19939882 "FBgn0263340"
"2R" 22291717 "FBgn0263341"
"3L" 637486 "FBgn0263342"
"3R" 4984498 "FBgn0263343"
"4" 867824 "FBgn0263344"
"3L" 22850111 "FBgn0263345"
"3R" 4659579 "FBgn0263346"
"3R" 22462455 "FBgn0263351"
"2R" 22293400 "FBgn0034717"
"2R" 22317662 "FBgn0013272"
"2R" 22330200 "FBgn0016053"
"2R" 22348307 "FBgn0034721"
"2R" 22375090 "FBgn0034722"
"2R" 22379637 "FBgn0025878"
"2R" 22383134 "FBgn0034723"
"2R" 22404177 "FBgn0034725"
"2R" 22408525 "FBgn0053200"
"2R" 22411789 "FBgn0034726"
"2R" 22415560 "FBgn0022985"
"2R" 22421013 "FBgn0034728"
"2R" 22427479 "FBgn0034730"
"2R" 22454741 "FBgn0034731"
"2R" 22478379 "FBgn0034733"
"2R" 22483303 "FBgn0034734"
"2R" 22492197 "FBgn0034735"
"2R" 22550094 "FBgn0034736"
"2R" 22562307 "FBgn0034737"
"2R" 22494297 "FBgn0003175"
"2R" 22425733 "FBgn0034729"
"2R" 22418937 "FBgn0034727"
"2R" 22412556 "FBgn0022986"
"2R" 22409208 "FBgn0022984"
"2R" 22393876 "FBgn0034724"
"2R" 22333500 "FBgn0034720"
"2R" 22329726 "FBgn0017482"
"2R" 22298214 "FBgn0034718"
"2R" 22594677 "FBgn0034739"
"2R" 22597245 "FBgn0034741"
"2R" 22605745 "FBgn0034743"
"2R" 22608310 "FBgn0034744"
"2R" 22614328 "FBgn0053143"
"2R" 22637770 "FBgn0026261"
"2R" 22650556 "FBgn0034740"
"2R" 22657901 "FBgn0034758"
"2R" 22657901 "FBgn0034759"
"2R" 22663692 "FBgn0034761"
"2R" 22667155 "FBgn0050273"
"2R" 22667155 "FBgn0050269"
"2R" 22670587 "FBgn0034763"
"2R" 22702695 "FBgn0034766"
"2R" 22704704 "FBgn0034768"
"2R" 22706934 "FBgn0034770"
"2R" 22707794 "FBgn0050275"
"2R" 22712701 "FBgn0050268"
"2R" 22755219 "FBgn0034774"
"2R" 22756165 "FBgn0050267"
"2R" 22763706 "FBgn0034776"
"2R" 22799099 "FBgn0011211"
"2R" 22816474 "FBgn0050271"
"2R" 22825093 "FBgn0050274"
"2R" 22829644 "FBgn0050272"
"2R" 22832456 "FBgn0050265"
"2R" 22834647 "FBgn0034782"
"2R" 22837361 "FBgn0034783"
"2R" 22840739 "FBgn0034784"
"2R" 22845977 "FBgn0034785"
"2R" 22854383 "FBgn0010078"
"2R" 22868159 "FBgn0004896"
"2R" 22871190 "FBgn0034788"
"2R" 22874769 "FBgn0034789"
"2R" 22886398 "FBgn0034793"
"2R" 22888928 "FBgn0034795"
"2R" 22894435 "FBgn0034796"
"2R" 22882747 "FBgn0034792"
"2R" 22881322 "FBgn0034791"
"2R" 22855688 "FBgn0001263"
"2R" 22847832 "FBgn0034786"
"2R" 22803521 "FBgn0000405"
"2R" 22717321 "FBgn0028371"
"2R" 22705872 "FBgn0034769"
"2R" 22701345 "FBgn0050259"
"2R" 22692524 "FBgn0005631"
"2R" 22684955 "FBgn0020257"
"2R" 22654805 "FBgn0050196"
"2R" 22652573 "FBgn0034756"
"2R" 22648995 "FBgn0034755"
"2R" 22646616 "FBgn0050195"
"2R" 22644646 "FBgn0034753"
"2R" 22641786 "FBgn0040091"
"2R" 22638807 "FBgn0034750"
"2R" 22636063 "FBgn0019949"
"2R" 22634019 "FBgn0034748"
"2R" 22609334 "FBgn0034745"
"2R" 22600405 "FBgn0034742"
"2R" 22896174 "FBgn0034797"
"2R" 22937279 "FBgn0034803"
"2R" 23067196 "FBgn0021979"
"2R" 23072581 "FBgn0050202"
"2R" 23074823 "FBgn0034816"
"2R" 23080561 "FBgn0045483"
"2R" 23082203 "FBgn0045482"
"2R" 23138589 "FBgn0050192"
"2R" 23141999 "FBgn0034827"
"2R" 23153854 "FBgn0034829"
"2R" 23157577 "FBgn0034828"
"2R" 23139080 "FBgn0034826"
"2R" 23128604 "FBgn0034825"
"2R" 23123923 "FBgn0034824"
"2R" 23103941 "FBgn0041236"
"2R" 23102477 "FBgn0041235"
"2R" 23100057 "FBgn0034822"
"2R" 23090100 "FBgn0034821"
"2R" 23085881 "FBgn0034819"
"2R" 23076688 "FBgn0034817"
"2R" 23072909 "FBgn0003062"
"2R" 23072019 "FBgn0050201"
"2R" 23062747 "FBgn0034814"
"2R" 23061420 "FBgn0010622"
"2R" 22993669 "FBgn0034808"
"2R" 22985420 "FBgn0034807"
"2R" 22984273 "FBgn0052833"
"2R" 22982542 "FBgn0052834"
"2R" 22951148 "FBgn0052835"
"2R" 22938987 "FBgn0034804"
"2R" 22934569 "FBgn0034802"
"2R" 22932035 "FBgn0034800"
"2R" 22918937 "FBgn0010660"
"2R" 22916843 "FBgn0050187"
"2R" 23183977 "FBgn0034833"
"2R" 23232626 "FBgn0034835"
"2R" 23270477 "FBgn0034839"
"2R" 23284227 "FBgn0034841"
"2R" 23323659 "FBgn0034844"
"2R" 23346635 "FBgn0034846"
"2R" 23354367 "FBgn0050409"
"2R" 23355183 "FBgn0050410"
"2R" 23357660 "FBgn0034850"
"2R" 23366866 "FBgn0034853"
"2R" 23378573 "FBgn0041712"
"2R" 23381197 "FBgn0034856"
"2R" 23386521 "FBgn0034858"
"2R" 23415939 "FBgn0050411"
"2R" 23475698 "FBgn0034867"
"2R" 23472300 "FBgn0034866"
"2R" 23470165 "FBgn0034865"
"2R" 23458065 "FBgn0034863"
"2R" 23439868 "FBgn0026384"
"2R" 23421521 "FBgn0034861"
"2R" 23412320 "FBgn0034860"
"2R" 23396770 "FBgn0034859"
"2R" 23389009 "FBgn0028497"
"2R" 23384200 "FBgn0050414"
"2R" 23377866 "FBgn0040660"
"2R" 23371360 "FBgn0034854"
"2R" 23360192 "FBgn0003977"
"2R" 23356372 "FBgn0034849"
"2R" 23343405 "FBgn0046253"
"2R" 23329543 "FBgn0050413"
"2R" 23326739 "FBgn0050417"
"2R" 23321481 "FBgn0050416"
"2R" 23318189 "FBgn0050412"
"2R" 23308654 "FBgn0034842"
"2R" 23282743 "FBgn0034840"
"2R" 23271257 "FBgn0003009"
"2R" 23264269 "FBgn0034838"
"2R" 23246610 "FBgn0034837"
"2R" 23244044 "FBgn0040063"
"2R" 23210130 "FBgn0034834"
"2R" 23499651 "FBgn0034869"
"2R" 23502946 "FBgn0034870"
"2R" 23542510 "FBgn0041234"
"2R" 23544024 "FBgn0050185"
"2R" 23548239 "FBgn0034877"
"2R" 23551313 "FBgn0010501"
"2R" 23556672 "FBgn0034880"
"2R" 23560492 "FBgn0015277"
"2R" 23563973 "FBgn0050184"
"2R" 23564891 "FBgn0015903"
"2R" 23602585 "FBgn0034882"
"2R" 23632610 "FBgn0004795"
"2R" 23681623 "FBgn0034887"
"2R" 23694003 "FBgn0016762"
"2R" 23698105 "FBgn0034893"
"2R" 23702477 "FBgn0013548"
"2R" 23713900 "FBgn0034897"
"2R" 23747560 "FBgn0034899"
"2R" 23750646 "FBgn0034900"
"2R" 23751915 "FBgn0034901"
"2R" 23752754 "FBgn0034902"
"2R" 23734904 "FBgn0000562"
"2R" 23718798 "FBgn0034898"
"2R" 23705439 "FBgn0011297"
"2R" 23698949 "FBgn0034894"
"2R" 23690247 "FBgn0050183"
"2R" 23684651 "FBgn0011296"
"2R" 23607592 "FBgn0034885"
"2R" 23605689 "FBgn0034884"
"2R" 23603722 "FBgn0034883"
"2R" 23555018 "FBgn0034879"
"2R" 23548967 "FBgn0034878"
"2R" 23544823 "FBgn0034876"
"2R" 23541054 "FBgn0041233"
"2R" 23538631 "FBgn0050181"
"2R" 23519839 "FBgn0015372"
"2R" 23511286 "FBgn0034871"
"2R" 23801542 "FBgn0050177"
"2R" 23804811 "FBgn0034907"
"2R" 23809236 "FBgn0034908"
"2R" 23820354 "FBgn0034911"
"2R" 23845001 "FBgn0034914"
"2R" 23851562 "FBgn0024234"
"2R" 23865414 "FBgn0034919"
"2R" 23870273 "FBgn0011236"
"2R" 23886973 "FBgn0034920"
"2R" 23895063 "FBgn0034924"
"2R" 23903750 "FBgn0034928"
"2R" 23925236 "FBgn0034931"
"2R" 23940410 "FBgn0023477"
"2R" 23942538 "FBgn0001123"
"2R" 23949201 "FBgn0034936"
"2R" 23950647 "FBgn0034937"
"2R" 23954091 "FBgn0034939"
"2R" 23962956 "FBgn0034943"
"2R" 23964772 "FBgn0020764"
"2R" 23967939 "FBgn0003008"
"2R" 23970305 "FBgn0034946"
"2R" 23972431 "FBgn0002791"
"2R" 23978801 "FBgn0005612"
"2R" 23986615 "FBgn0050178"
"2R" 23988738 "FBgn0034950"
"2R" 24017421 "FBgn0034957"
"2R" 24022343 "FBgn0034959"
"2R" 24026172 "FBgn0011695"
"2R" 24029317 "FBgn0034961"
"2R" 24033974 "FBgn0034962"
"2R" 24037943 "FBgn0034964"
"2R" 24047411 "FBgn0003353"
"2R" 24055306 "FBgn0034966"
"2R" 24060378 "FBgn0034968"
"2R" 24068757 "FBgn0034971"
"2R" 24065975 "FBgn0034970"
"2R" 24061853 "FBgn0023170"
"2R" 24052917 "FBgn0034965"
"2R" 24047145 "FBgn0028552"
"2R" 24044453 "FBgn0011726"
"2R" 24036720 "FBgn0034963"
"2R" 24031538 "FBgn0013764"
"2R" 24030546 "FBgn0050172"
"2R" 24027717 "FBgn0061198"
"2R" 24019898 "FBgn0034958"
"2R" 24014917 "FBgn0034956"
"2R" 23992138 "FBgn0034951"
"2R" 23975599 "FBgn0034948"
"2R" 23968941 "FBgn0034945"
"2R" 23961477 "FBgn0034942"
"2R" 23956335 "FBgn0034940"
"2R" 23952513 "FBgn0034938"
"2R" 23946959 "FBgn0034935"
"2R" 23937077 "FBgn0034933"
"2R" 23905175 "FBgn0015268"
"2R" 23896896 "FBgn0034925"
"2R" 23893066 "FBgn0034923"
"2R" 23888764 "FBgn0034921"
"2R" 23883136 "FBgn0025334"
"2R" 23880817 "FBgn0025336"
"2R" 23866648 "FBgn0025352"
"2R" 23862962 "FBgn0025335"
"2R" 23853270 "FBgn0004581"
"2R" 23855954 "FBgn0034918"
"2R" 23847161 "FBgn0021895"
"2R" 23849246 "FBgn0034915"
"2R" 23843483 "FBgn0034913"
"2R" 23841461 "FBgn0003401"
"2R" 23823357 "FBgn0034910"
"2R" 23812185 "FBgn0034909"
"2R" 23811321 "FBgn0028411"
"2R" 23806361 "FBgn0010278"
"2R" 23790614 "FBgn0034904"
"2R" 24080925 "FBgn0034973"
"2R" 24081782 "FBgn0034974"
"2R" 24099210 "FBgn0034975"
"2R" 24114398 "FBgn0041706"
"2R" 24133989 "FBgn0021875"
"2R" 24139563 "FBgn0019643"
"2R" 24159384 "FBgn0015544"
"2R" 24162489 "FBgn0034985"
"2R" 24176228 "FBgn0026169"
"2R" 24195498 "FBgn0034988"
"2R" 24197824 "FBgn0034989"
"2R" 24243255 "FBgn0050418"
"2R" 24255327 "FBgn0034996"
"2R" 24275734 "FBgn0005636"
"2R" 24294097 "FBgn0034999"
"2R" 24305881 "FBgn0003888"
"2R" 24342861 "FBgn0004101"
"2R" 24331522 "FBgn0005638"
"2R" 24267377 "FBgn0034998"
"2R" 24249055 "FBgn0034994"
"2R" 24212491 "FBgn0050419"
"2R" 24173665 "FBgn0034986"
"2R" 24126638 "FBgn0041582"
"2R" 24092079 "FBgn0023081"
"2R" 24078234 "FBgn0034972"
"2R" 24400028 "FBgn0002787"
"2R" 24445500 "FBgn0035005"
"2R" 24472712 "FBgn0035007"
"2R" 24474299 "FBgn0035008"
"2R" 24475386 "FBgn0035009"
"2R" 24455292 "FBgn0035010"
"2R" 24494518 "FBgn0029501"
"2R" 24506870 "FBgn0035014"
"2R" 24526172 "FBgn0050169"
"2R" 24531594 "FBgn0035020"
"2R" 24536190 "FBgn0035022"
"2R" 24537421 "FBgn0035023"
"2R" 24561607 "FBgn0035024"
"2R" 24565554 "FBgn0035025"
"2R" 24571627 "FBgn0035027"
"2R" 24581245 "FBgn0020521"
"2R" 24597995 "FBgn0035031"
"2R" 24599947 "FBgn0035033"
"2R" 24602472 "FBgn0035034"
"2R" 24603572 "FBgn0035035"
"2R" 24611703 "FBgn0035039"
"2R" 24631063 "FBgn0015040"
"2R" 24639688 "FBgn0035042"
"2R" 24661503 "FBgn0035044"
"2R" 24664398 "FBgn0035046"
"2R" 24669397 "FBgn0035047"
"2R" 24671294 "FBgn0035049"
"2R" 24666158 "FBgn0260456"
"2R" 24663532 "FBgn0050161"
"2R" 24662682 "FBgn0050163"
"2R" 24640683 "FBgn0035043"
"2R" 24615423 "FBgn0035041"
"2R" 24610801 "FBgn0035040"
"2R" 24604595 "FBgn0035036"
"2R" 24599088 "FBgn0035032"
"2R" 24578247 "FBgn0069913"
"2R" 24567987 "FBgn0035026"
"2R" 24558967 "FBgn0016687"
"2R" 24529554 "FBgn0035019"
"2R" 24521874 "FBgn0035016"
"2R" 24500780 "FBgn0017556"
"2R" 24499243 "FBgn0015300"
"2R" 24493256 "FBgn0035012"
"2R" 24492214 "FBgn0035011"
"2R" 24451084 "FBgn0035006"
"2R" 24431344 "FBgn0035004"
"2R" 24429578 "FBgn0035003"
"2R" 24404595 "FBgn0010414"
"2R" 24378630 "FBgn0000037"
"2R" 24743749 "FBgn0050421"
"2R" 24757378 "FBgn0035056"
"2R" 24760664 "FBgn0035057"
"2R" 24763167 "FBgn0035059"
"2R" 24780917 "FBgn0035063"
"2R" 24783555 "FBgn0035065"
"2R" 24798798 "FBgn0035069"
"2R" 24814822 "FBgn0000157"
"2R" 24848994 "FBgn0035070"
"2R" 24898273 "FBgn0035077"
"2R" 24938181 "FBgn0022343"
"2R" 24945139 "FBgn0035085"
"2R" 24948645 "FBgn0035086"
"2R" 24969678 "FBgn0035088"
"2R" 24986044 "FBgn0035091"
"2R" 25012062 "FBgn0004055"
"2R" 24976456 "FBgn0010435"
"2R" 24973431 "FBgn0035090"
"2R" 24970843 "FBgn0035089"
"2R" 24965275 "FBgn0050424"
"2R" 24959841 "FBgn0035087"
"2R" 24946561 "FBgn0027599"
"2R" 24943392 "FBgn0035084"
"2R" 24939706 "FBgn0035082"
"2R" 24928747 "FBgn0043792"
"2R" 24921505 "FBgn0060296"
"2R" 24897902 "FBgn0035078"
"2R" 24888628 "FBgn0035076"
"2R" 24871407 "FBgn0035073"
"2R" 24795740 "FBgn0023181"
"2R" 24794670 "FBgn0028738"
"2R" 24788008 "FBgn0015801"
"2R" 24785514 "FBgn0041205"
"2R" 24781726 "FBgn0035064"
"2R" 24779979 "FBgn0025578"
"2R" 24768314 "FBgn0035060"
"2R" 24766718 "FBgn0027590"
"2R" 24762566 "FBgn0040666"
"2R" 24691422 "FBgn0035050"
"2R" 25032377 "FBgn0035092"
"2R" 25076005 "FBgn0050198"
"2R" 25076765 "FBgn0050199"
"2R" 25077048 "FBgn0050200"
"2R" 25129432 "FBgn0050430"
"2R" 25226611 "FBgn0001325"
"2R" 25246467 "FBgn0050429"
"2R" 25251927 "FBgn0050428"
"2R" 25183628 "FBgn0035094"
"2R" 25175126 "FBgn0004181"
"2R" 25173568 "FBgn0011694"
"2R" 25072627 "FBgn0004919"
"2R" 25040383 "FBgn0001147"
"3L" 22428 "FBgn0052475"
"3L" 66430 "FBgn0002564"
"3L" 129450 "FBgn0020386"
"3L" 146433 "FBgn0035099"
"3L" 152884 "FBgn0035101"
"3L" 179923 "FBgn0035104"
"3L" 184626 "FBgn0027786"
"3L" 200174 "FBgn0035107"
"3L" 203730 "FBgn0024945"
"3L" 206134 "FBgn0035109"
"3L" 212709 "FBgn0035111"
"3L" 218068 "FBgn0035112"
"3L" 223852 "FBgn0053229"
"3L" 247491 "FBgn0052476"
"3L" 258176 "FBgn0035120"
"3L" 264779 "FBgn0035122"
"3L" 267299 "FBgn0027111"
"3L" 271200 "FBgn0029002"
"3L" 275155 "FBgn0035124"
"3L" 305393 "FBgn0004373"
"3L" 271420 "FBgn0052845"
"3L" 259043 "FBgn0035121"
"3L" 250229 "FBgn0024806"
"3L" 233926 "FBgn0000541"
"3L" 217932 "FBgn0035113"
